-370 22 1630 19537 11 343 171 1783 109 1228 153 1619 125 1367 139 1501 9 331 162 1704 243 2432 71 884 110 1238 137 1482 72 890 112 1254 160 1689 16 389 7 307 245 2448 198 2024 54 729 167 1751 241 2417
-371 22 1375 16945 101 1155 176 1830 46 663 21 439 208 2117 126 1380 67 852 48 678 153 1626 11 345 45 648 57 758 200 2044 91 1064 113 1260 110 1236 65 830 49 691 204 2078 30 518 195 2002 50 692
-372 22 1873 20879 224 2258 225 2275 115 1280 138 1486 139 1493 21 438 233 2341 170 1775 9 323 8 317 145 1554 229 2308 180 1863 198 2031 35 561 245 2450 50 692 175 1823 125 1373 93 1085 32 537 109 1229
-373 22 1609 19120 244 2441 173 1804 115 1282 153 1626 99 1137 60 785 108 1215 235 2362 125 1375 27 485 43 636 70 876 179 1855 86 1023 86 1018 137 1476 160 1684 147 1568 8 314 104 1178 4 282 205 2087
-374 22 1650 18961 1 253 43 637 90 1056 202 2067 2 263 213 2167 106 1197 218 2209 164 1719 61 795 238 2389 125 1372 174 1815 207 2107 28 494 169 1767 162 1701 188 1942 65 833 148 1574 114 1269 30 516
-375 22 1644 19120 1 258 70 873 218 2210 74 916 2 264 180 1864 166 1736 197 2018 213 2159 240 2404 234 2350 198 2024 6 299 11 343 215 2185 172 1796 15 383 141 1512 59 775 13 363 115 1279 5 294
-376 22 1934 20919 157 1659 236 2368 160 1686 139 1499 61 799 198 2025 226 2279 210 2134 68 857 53 724 179 1856 189 1946 247 2468 109 1227 249 2485 26 476 172 1790 143 1529 107 1208 225 2267 52 714 16 393
-377 22 1807 20020 65 830 70 879 134 1455 77 938 149 1585 72 897 245 2449 87 1030 139 1499 44 646 213 2160 64 822 230 2316 25 467 248 2479 246 2462 167 1748 17 397 164 1718 222 2247 151 1609 137 1483
-378 22 1541 18016 248 2475 152 1617 183 1895 20 425 238 2392 50 697 97 1116 211 2142 210 2133 171 1788 4 286 61 795 116 1291 11 347 105 1190 31 526 36 571 1 255 26 483 82 987 173 1802 169 1764
-379 22 1734 19465 30 516 45 648 64 819 94 1095 16 393 222 2247 215 2178 157 1660 83 996 86 1016 27 489 109 1224 223 2253 76 933 173 1804 97 1116 238 2387 122 1345 128 1402 127 1387 161 1694 243 2434
-380 22 2010 22043 78 944 90 1052 234 2350 87 1033 178 1852 245 2453 17 403 61 797 246 2456 25 469 166 1742 172 1795 231 2322 102 1164 44 640 248 2477 85 1015 232 2335 120 1328 152 1618 143 1532 228 2301
-381 22 1601 18140 83 993 133 1439 61 791 225 2273 185 1908 55 740 226 2281 21 437 101 1152 149 1586 169 1770 155 1637 70 880 201 2057 80 963 84 1004 7 312 166 1741 72 890 162 1706 130 1414 59 773
-382 22 1487 18170 148 1580 99 1141 77 935 110 1238 69 864 195 2005 210 2134 61 798 99 1136 115 1281 134 1452 35 565 242 2424 81 978 166 1736 90 1053 58 768 129 1409 40 607 94 1089 44 641 8 318
-383 22 1462 18092 126 1380 54 735 47 673 24 461 8 316 4 279 172 1792 203 2074 30 512 148 1578 101 1156 22 446 41 613 240 2407 54 735 192 1974 53 726 154 1633 96 1114 120 1323 244 2444 228 2295
-384 22 1547 18752 80 966 38 588 195 2005 90 1052 120 1323 185 1910 25 470 157 1663 103 1176 194 1989 156 1652 110 1235 38 587 220 2228 10 334 54 735 95 1098 108 1217 27 487 93 1082 240 2406 91 1065
-385 22 1506 18253 249 2489 145 1552 47 670 80 968 67 846 18 412 113 1263 16 392 27 493 225 2274 48 676 210 2140 78 952 2 266 213 2159 137 1480 194 1996 145 1553 53 724 45 653 187 1930 49 690
-386 22 1849 20718 100 1148 227 2286 103 1175 85 1008 126 1379 188 1940 111 1247 187 1928 172 1798 140 1507 219 2217 143 1535 196 2011 93 1080 80 970 227 2291 114 1273 52 710 214 2175 67 853 63 817 3 271
-387 22 1454 17053 5 288 154 1632 125 1374 222 2243 1 254 26 479 29 507 147 1568 154 1635 1 255 103 1177 142 1520 68 854 187 1931 234 2349 229 2311 9 330 119 1321 139 1497 63 816 73 900 73 907
-388 22 1864 20187 1 256 197 2019 27 493 116 1288 165 1727 153 1624 131 1423 155 1637 202 2064 192 1977 173 1807 63 814 203 2075 29 508 241 2416 44 645 226 2281 108 1218 96 1113 179 1857 133 1440 121 1335
-389 22 1620 18120 131 1426 159 1674 109 1230 204 2085 30 517 134 1450 104 1186 139 1499 55 743 209 2125 150 1597 126 1381 208 2114 52 711 66 843 187 1931 15 377 115 1284 123 1357 88 1042 17 402 109 1226
-390 22 1480 17119 11 343 169 1763 228 2294 37 578 70 876 202 2061 116 1289 128 1400 8 317 172 1794 130 1416 178 1850 42 628 148 1579 58 767 110 1234 82 986 162 1707 23 455 51 706 205 2089 34 548
-391 22 1731 19587 217 2200 44 638 130 1412 16 394 54 736 183 1890 108 1220 37 578 124 1365 72 893 205 2092 42 628 83 997 102 1168 233 2343 112 1255 135 1458 155 1639 122 1342 198 2031 149 1585 151 1606
-392 22 1939 20800 60 789 185 1913 181 1877 129 1411 95 1098 181 1878 246 2464 238 2391 91 1065 193 1982 161 1695 77 936 66 843 146 1563 129 1410 100 1144 190 1955 110 1233 179 1855 171 1787 1 257 170 1775
-393 22 1585 17887 16 391 165 1733 246 2459 199 2033 14 373 34 556 122 1342 230 2313 89 1048 113 1267 248 2474 65 835 106 1199 162 1700 33 541 198 2032 139 1493 81 979 83 989 171 1781 40 607 3 274
-394 22 1717 19658 249 2485 12 353 204 2085 145 1550 18 406 250 2498 62 805 6 303 87 1032 58 770 228 2302 49 688 194 1988 238 2387 227 2286 80 963 226 2277 171 1787 128 1402 37 576 47 672 29 511
-395 22 1861 21200 182 1887 1 256 156 1653 188 1941 229 2307 161 1691 81 974 247 2469 138 1486 177 1838 66 837 207 2110 226 2283 129 1404 13 367 169 1763 45 652 72 895 49 690 114 1269 168 1759 159 1678
-396 22 1838 21304 129 1403 54 728 119 1315 108 1220 8 321 192 1974 19 419 153 1627 239 2397 191 1966 94 1088 161 1692 1 252 100 1142 201 2057 247 2466 233 2347 81 977 193 1984 173 1803 177 1835 74 913
-397 22 1974 21633 112 1254 229 2311 101 1154 240 2402 34 556 181 1873 189 1943 204 2082 51 704 186 1924 121 1333 185 1915 105 1189 143 1535 203 2076 208 2117 29 509 127 1385 5 294 190 1956 3 273 192 1970
-398 22 2109 23158 216 2194 126 1379 79 961 244 2443 70 874 63 813 236 2368 210 2140 169 1766 104 1184 152 1613 66 836 231 2329 221 2236 242 2421 112 1258 179 1855 25 472 202 2067 60 784 84 1004 186 1922
-399 22 1836 20323 181 1878 167 1751 208 2122 115 1285 171 1784 208 2117 144 1542 89 1049 51 701 212 2150 191 1961 219 2216 126 1378 74 910 39 593 129 1410 145 1550 189 1950 92 1070 98 1128 144 1542 51 703
-400 22 1655 19529 137 1477 14 375 153 1623 246 2460 167 1753 7 313 87 1032 17 397 171 1787 161 1696 106 1198 142 1523 244 2441 167 1748 199 2034 1 259 87 1028 41 613 208 2121 106 1201 104 1181 12 353
-401 22 1550 18029 187 1930 157 1659 107 1212 155 1638 16 386 134 1450 36 570 29 503 45 654 31 522 150 1595 129 1403 155 1640 78 952 67 852 214 2172 175 1824 165 1728 51 708 22 443 150 1595 202 2060
-402 22 1479 17777 211 2144 215 2178 150 1599 228 2294 86 1020 68 862 213 2160 3 271 48 682 90 1055 87 1026 42 624 75 919 8 322 249 2486 180 1864 121 1338 123 1356 21 437 38 584 11 341 199 2039
-403 22 1741 20332 107 1207 144 1543 103 1172 195 2003 12 351 7 312 131 1427 165 1734 62 802 208 2121 55 739 132 1431 143 1536 246 2463 249 2490 131 1429 54 733 189 1946 57 758 38 589 102 1160 157 1660
-404 22 1821 20361 37 581 131 1427 218 2206 57 763 35 561 131 1426 165 1733 155 1638 53 719 201 2056 148 1577 150 1597 196 2007 201 2058 23 449 246 2457 172 1790 50 698 152 1613 55 740 205 2091 100 1149
-405 22 1080 14151 86 1021 90 1056 126 1377 46 662 125 1374 95 1104 39 596 49 683 151 1606 148 1579 119 1321 141 1514 23 453 39 594 31 528 56 748 123 1356 52 716 29 505 20 424 81 973 8 320
-406 22 1694 18785 44 640 219 2217 216 2187 225 2274 43 631 134 1450 16 391 207 2112 197 2023 219 2219 88 1036 96 1109 123 1356 33 545 2 268 80 964 187 1932 137 1482 20 423 250 2492 210 2139 52 716
-407 22 1782 19855 58 767 149 1583 70 875 107 1207 226 2276 125 1374 65 833 104 1181 137 1478 180 1865 83 993 65 834 10 337 95 1105 51 708 92 1074 224 2266 243 2433 225 2271 117 1297 219 2220 131 1428
-408 22 1690 18788 19 419 98 1131 92 1070 116 1291 151 1609 161 1696 43 629 104 1183 69 863 240 2404 158 1668 87 1026 143 1531 83 997 199 2041 247 2469 113 1263 155 1645 123 1349 246 2462 47 666 40 607
-409 22 1783 20131 128 1395 197 2020 219 2218 186 1919 109 1229 183 1896 79 956 186 1916 4 279 207 2113 237 2376 98 1124 93 1080 72 895 136 1469 26 483 108 1218 34 553 123 1357 48 681 198 2032 115 1278
-410 22 1963 22687 199 2033 134 1454 61 795 118 1308 240 2402 139 1493 250 2495 35 564 230 2315 189 1943 139 1500 220 2228 23 450 80 967 60 784 214 2169 123 1351 80 966 125 1373 174 1813 127 1388 134 1455
-411 22 1607 18105 131 1425 157 1657 17 395 191 1963 11 348 156 1654 167 1745 7 310 179 1855 160 1690 165 1728 49 691 81 976 117 1298 216 2187 96 1110 44 640 228 2294 159 1679 99 1137 103 1173 82 981
-412 22 1732 19820 92 1070 228 2300 156 1651 141 1515 141 1517 216 2192 135 1464 38 587 161 1697 60 790 177 1836 68 862 225 2275 113 1265 130 1417 234 2355 52 717 43 636 61 798 65 831 90 1054 199 2040
-413 22 2071 21873 216 2194 63 816 139 1498 191 1962 248 2481 96 1107 201 2058 243 2433 217 2197 229 2303 199 2038 228 2295 6 301 26 479 4 279 50 692 189 1950 174 1812 231 2328 98 1128 176 1833 188 1937
-414 22 1281 15637 11 348 56 754 171 1782 1 252 154 1628 68 858 86 1023 173 1800 21 438 250 2493 105 1192 188 1934 244 2446 10 332 132 1435 1 254 103 1177 28 496 15 380 49 684 64 818 118 1312
-415 22 1730 19915 108 1222 104 1178 94 1093 27 486 78 945 248 2479 205 2090 25 470 222 2241 23 455 184 1906 191 1961 58 771 153 1619 58 770 9 326 99 1136 232 2333 239 2398 151 1607 212 2155 50 695
-416 22 1905 20911 166 1740 188 1935 241 2411 99 1138 198 2027 192 1970 6 302 185 1910 157 1658 92 1075 141 1518 206 2100 187 1930 95 1099 50 696 205 2088 150 1592 127 1388 32 535 3 270 192 1973 214 2176
-417 22 1817 19868 94 1096 57 757 210 2132 242 2420 204 2086 33 545 145 1550 125 1371 153 1623 178 1844 137 1481 133 1439 60 790 168 1762 178 1848 161 1694 105 1190 34 550 50 699 155 1639 136 1467 169 1768
-418 22 1639 19502 39 599 90 1052 178 1851 215 2184 51 702 109 1226 56 754 141 1512 126 1376 97 1123 130 1416 239 2398 77 936 122 1347 204 2081 159 1676 12 350 64 822 71 881 181 1877 161 1693 24 464
-419 22 1812 20259 62 805 133 1447 96 1112 167 1749 217 2203 177 1836 156 1646 244 2441 176 1834 106 1199 75 925 110 1232 71 884 141 1517 8 314 172 1793 65 827 59 773 243 2435 231 2323 31 529 130 1419
-420 22 1820 21290 209 2125 132 1432 22 446 181 1872 240 2403 149 1588 142 1528 196 2007 22 440 128 1402 223 2257 200 2048 15 380 19 417 18 408 173 1804 191 1965 7 306 229 2309 60 786 210 2140 101 1151
-421 22 1746 19707 13 365 140 1508 21 434 2 263 133 1441 205 2087 69 871 40 606 212 2158 235 2364 154 1631 110 1235 64 820 223 2257 155 1640 192 1973 181 1871 4 280 233 2341 162 1704 193 1984 48 679
-422 22 1563 19118 30 515 152 1616 107 1212 222 2247 148 1580 199 2037 159 1674 167 1751 11 345 19 420 16 390 39 593 85 1010 204 2081 88 1034 80 968 3 277 125 1372 154 1634 58 769 248 2474 115 1278
-423 22 1835 20647 16 391 245 2454 116 1290 52 712 69 866 160 1689 74 909 227 2285 138 1487 6 304 206 2100 177 1843 196 2006 14 375 208 2117 168 1758 149 1583 235 2357 178 1845 129 1406 41 613 198 2024
-424 22 1516 17762 95 1101 52 716 234 2348 10 335 184 1899 163 1714 161 1692 111 1247 80 970 109 1229 57 756 122 1341 66 837 201 2054 122 1341 11 348 139 1496 131 1421 32 534 7 310 92 1076 195 2004
-425 22 1671 18978 29 507 169 1769 249 2484 205 2090 48 679 157 1657 127 1391 149 1584 166 1740 96 1108 199 2038 189 1943 99 1137 77 936 62 805 92 1073 209 2125 114 1274 117 1303 147 1570 7 313 76 928
-426 22 1838 19744 130 1416 34 550 142 1528 207 2108 2 260 204 2084 210 2139 4 282 235 2363 235 2359 93 1080 123 1354 190 1960 211 2148 98 1131 85 1015 121 1335 236 2373 224 2260 148 1582 16 393 84 1000
-427 22 1772 20374 139 1498 162 1706 127 1393 3 271 201 2055 97 1118 214 2176 210 2140 74 916 197 2018 55 745 73 903 91 1065 77 937 126 1379 200 2042 24 466 150 1593 247 2465 117 1296 107 1206 83 990
-428 22 1682 18567 3 276 38 587 223 2257 54 730 157 1660 103 1173 73 907 18 405 26 484 161 1694 27 486 187 1932 158 1666 204 2086 249 2487 246 2460 169 1769 112 1256 232 2335 152 1615 43 632 116 1292
-429 22 1798 21086 144 1544 225 2270 180 1869 54 735 24 464 85 1009 49 689 33 542 227 2290 249 2487 154 1633 94 1094 185 1909 180 1870 162 1704 56 749 219 2221 9 328 146 1556 103 1177 124 1366 83 993
-430 22 1536 17644 65 834 142 1525 74 909 212 2150 54 731 240 2403 50 699 170 1780 180 1868 143 1537 44 645 193 1981 191 1969 83 991 216 2187 12 354 79 955 99 1135 43 635 81 975 17 398 62 804
-431 22 1617 18158 172 1791 4 286 61 791 187 1927 74 912 36 574 133 1442 235 2358 70 873 58 770 47 673 40 607 140 1508 131 1422 166 1743 100 1150 169 1769 163 1712 195 2000 168 1755 146 1563 98 1125
-432 22 1502 17479 111 1244 196 2011 187 1928 188 1941 180 1869 16 390 67 849 195 2001 2 264 216 2194 4 285 72 895 74 915 239 2394 98 1127 11 341 18 411 110 1232 193 1987 144 1538 78 952 7 313
-433 22 1523 17669 118 1310 175 1819 75 920 39 596 183 1897 73 902 249 2491 164 1723 95 1101 1 255 48 676 217 2199 144 1546 189 1946 153 1620 11 346 5 291 55 739 137 1481 111 1244 1 253 168 1756
-434 22 1764 20354 154 1628 32 535 184 1904 111 1249 151 1604 228 2302 20 424 249 2488 81 974 188 1936 103 1170 133 1445 9 329 48 675 44 646 228 2297 202 2068 94 1092 127 1391 196 2009 19 420 118 1307
-435 22 1378 17331 85 1007 144 1546 153 1622 2 260 43 632 18 410 174 1815 33 541 13 359 71 885 58 772 218 2209 86 1022 72 898 71 889 133 1439 164 1718 104 1186 133 1444 248 2478 48 682 94 1091
-436 22 1859 20554 83 994 185 1910 240 2409 33 541 246 2460 1 252 119 1317 88 1038 80 969 221 2238 148 1576 173 1804 60 784 134 1455 197 2022 170 1780 234 2354 54 732 104 1178 213 2166 7 307 141 1518
-437 22 1769 19480 127 1391 130 1415 47 667 244 2441 4 279 124 1366 206 2096 70 872 82 987 91 1067 199 2033 173 1804 178 1845 121 1334 17 399 128 1394 121 1338 107 1210 197 2022 160 1688 164 1723 126 1381
-438 22 1753 20492 195 2001 203 2071 143 1530 238 2386 64 823 203 2069 10 337 77 936 246 2464 55 741 119 1315 244 2442 206 2102 19 413 177 1839 81 976 58 768 193 1981 212 2151 19 420 111 1244 49 690
-439 22 1748 19661 109 1230 105 1191 73 906 10 339 77 940 204 2085 76 926 193 1986 239 2396 89 1048 212 2157 135 1461 2 265 99 1137 240 2410 245 2448 158 1665 72 894 160 1684 1 253 126 1376 89 1047
-440 22 1948 21407 131 1428 191 1965 153 1621 81 976 182 1886 221 2233 71 884 249 2487 124 1364 207 2113 249 2486 12 355 7 310 143 1530 138 1491 213 2166 227 2289 50 694 5 294 127 1386 98 1128 161 1698
-441 22 2072 21613 140 1504 208 2116 96 1108 139 1496 127 1386 94 1092 232 2330 155 1639 112 1253 106 1201 115 1278 192 1970 186 1920 176 1830 161 1696 194 1994 158 1672 234 2348 170 1776 238 2385 26 480 193 1979
-442 22 1758 19176 105 1194 88 1041 137 1475 70 880 78 951 76 932 100 1145 31 522 55 739 147 1566 192 1970 164 1725 177 1838 134 1452 138 1490 244 2442 60 783 156 1648 186 1917 86 1020 108 1215 236 2369
-443 22 1801 21121 146 1556 240 2407 38 588 237 2380 141 1517 128 1402 35 558 212 2158 89 1048 184 1903 80 964 242 2420 14 374 141 1517 75 919 126 1381 177 1837 232 2330 70 875 90 1059 4 286 108 1218
-444 22 1410 17115 20 429 200 2047 245 2449 82 988 84 1001 45 652 25 473 70 879 11 342 103 1174 84 1000 3 275 114 1274 95 1097 213 2165 118 1305 217 2203 237 2380 164 1720 46 657 90 1052 46 659
-445 22 1851 21068 236 2372 52 716 181 1877 50 693 114 1275 181 1872 143 1531 148 1582 167 1746 236 2369 165 1732 11 349 238 2390 41 612 145 1549 29 503 135 1459 30 515 242 2424 219 2219 118 1309 87 1025
-446 22 1807 20152 55 742 119 1321 101 1151 94 1092 181 1874 220 2224 185 1912 65 833 206 2104 117 1300 194 1990 5 295 78 947 86 1021 66 844 211 2145 224 2266 17 402 141 1516 77 942 242 2420 246 2456
-447 22 1609 19303 61 791 68 862 146 1562 58 768 68 856 201 2058 61 791 148 1578 245 2449 24 458 61 791 217 2203 32 538 21 433 119 1320 162 1704 206 2098 176 1827 26 479 202 2063 55 737 228 2302
-448 22 1768 19559 109 1230 13 366 241 2415 185 1908 164 1725 220 2229 72 898 40 603 61 797 72 897 99 1141 217 2202 14 370 167 1745 178 1852 48 681 244 2446 68 856 242 2422 163 1716 187 1926 60 783
-449 22 1659 18569 111 1248 233 2345 23 452 77 940 97 1118 178 1844 243 2434 28 499 206 2098 175 1817 3 277 11 342 82 982 209 2128 103 1169 50 699 70 878 161 1694 209 2125 227 2293 31 526 94 1096
-450 22 1779 19589 48 682 205 2088 234 2354 231 2329 55 743 116 1289 213 2165 39 596 144 1538 54 736 70 872 109 1224 182 1881 149 1586 130 1413 102 1163 153 1621 174 1816 107 1205 18 404 231 2324 193 1982
-451 22 1888 21312 169 1763 169 1771 85 1011 85 1013 227 2287 36 571 167 1753 164 1724 55 745 81 975 145 1555 40 609 78 946 128 1394 18 406 223 2256 128 1395 204 2078 194 1996 116 1290 217 2202 210 2140
-452 22 1871 21474 179 1860 7 311 119 1316 109 1227 176 1830 24 458 173 1802 132 1432 193 1984 218 2206 24 465 216 2192 194 1990 168 1759 18 405 35 560 222 2246 226 2281 128 1399 138 1492 139 1497 231 2322
-453 22 1836 21056 165 1730 147 1572 100 1146 85 1015 86 1023 162 1703 27 486 149 1585 211 2142 141 1518 203 2071 205 2093 192 1973 242 2424 17 401 5 291 205 2089 45 651 193 1987 119 1319 56 754 226 2279
-454 22 1763 19338 31 529 151 1609 37 580 1 259 46 659 206 2104 209 2126 41 611 193 1987 189 1945 222 2244 19 417 109 1231 183 1894 87 1028 86 1017 191 1962 241 2418 247 2467 175 1820 136 1466 33 546
-455 22 1982 21406 182 1882 108 1219 83 990 76 928 167 1747 186 1922 218 2204 194 1990 127 1393 197 2015 3 272 80 967 97 1120 137 1483 225 2274 147 1568 204 2081 244 2443 81 977 78 944 157 1659 194 1996
-456 22 1791 20825 204 2080 56 752 161 1691 96 1108 104 1179 42 626 127 1387 104 1185 143 1533 128 1401 139 1499 104 1184 225 2274 13 367 10 339 176 1831 241 2417 162 1704 211 2143 88 1036 249 2485 77 942
-457 22 1739 19204 16 392 84 1005 212 2151 170 1780 107 1212 153 1627 61 798 79 955 43 637 191 1962 181 1871 23 452 246 2462 108 1221 185 1911 220 2224 159 1678 92 1073 232 2334 72 894 95 1101 74 915
-458 22 1534 17357 89 1044 115 1281 243 2431 101 1154 26 481 203 2076 17 398 142 1526 52 715 163 1710 69 870 8 321 122 1343 247 2473 53 726 1 252 151 1609 32 533 247 2468 86 1018 110 1234 230 2320
-459 22 1390 16188 102 1168 101 1157 224 2261 94 1090 85 1013 57 762 65 834 217 2198 90 1052 114 1270 200 2042 39 601 25 469 32 533 166 1742 165 1735 112 1255 127 1387 44 644 22 444 36 574 64 821
-460 22 1393 16150 167 1749 114 1273 120 1327 154 1628 116 1288 146 1562 2 267 21 436 164 1718 170 1772 86 1021 136 1472 94 1094 29 503 10 336 24 461 130 1415 116 1286 173 1800 87 1030 84 998 89 1051
-461 22 1504 18410 11 342 239 2395 45 654 56 746 23 452 240 2409 66 841 138 1491 224 2265 114 1275 7 310 47 672 2 268 113 1264 207 2111 102 1160 207 2109 33 544 217 2197 128 1402 65 829 169 1770
-462 22 1663 18628 90 1057 55 742 21 437 10 336 177 1838 225 2272 188 1936 115 1283 192 1972 180 1869 60 790 135 1459 109 1226 8 314 186 1924 150 1597 242 2422 118 1308 155 1641 71 881 38 589 172 1795
-463 22 2008 21834 58 765 54 733 135 1463 51 703 136 1474 247 2471 230 2312 196 2014 68 860 168 1761 195 1998 190 1959 131 1425 239 2393 174 1810 186 1917 169 1766 27 490 98 1132 169 1770 67 847 196 2011
-464 22 1837 20859 81 975 149 1585 123 1355 197 2019 33 542 129 1405 221 2238 106 1199 141 1512 191 1964 127 1386 73 902 157 1658 235 2361 174 1810 123 1349 190 1959 130 1418 41 611 13 363 50 694 147 1572
-465 22 1720 18644 155 1645 82 983 126 1377 155 1644 209 2127 164 1719 48 674 132 1432 27 485 26 480 185 1913 202 2066 91 1064 98 1129 165 1729 92 1073 162 1704 110 1235 119 1317 223 2252 82 988 157 1659
-466 22 1245 15354 124 1362 6 302 33 539 196 2012 61 792 37 577 170 1775 11 348 230 2320 27 493 9 328 44 643 191 1961 211 2146 85 1014 8 316 32 534 128 1398 193 1979 226 2279 16 393 6 303
-467 22 1823 20000 195 2004 133 1444 49 689 214 2170 185 1907 140 1505 64 820 204 2080 163 1710 48 678 6 298 73 900 155 1637 20 423 74 910 243 2433 228 2302 242 2423 23 453 56 748 217 2199 243 2435
-468 22 1840 21148 17 403 167 1753 229 2306 189 1948 48 679 184 1906 132 1438 99 1138 99 1136 72 890 33 546 150 1600 241 2419 196 2007 62 803 172 1796 118 1305 23 457 245 2451 245 2449 65 831 184 1901
-469 22 1547 18542 39 595 124 1360 217 2203 87 1029 27 493 123 1356 166 1737 32 538 165 1731 73 902 74 913 225 2270 174 1816 147 1573 47 669 241 2415 12 358 205 2090 43 629 130 1413 118 1310 87 1029
-470 22 1367 17011 164 1724 32 530 56 753 194 1991 144 1544 143 1535 78 949 103 1174 20 429 63 810 19 420 153 1623 177 1835 44 642 235 2361 128 1402 92 1077 29 505 208 2121 48 682 31 521 94 1093
-471 22 1878 21933 249 2484 80 963 100 1148 87 1028 125 1373 232 2336 49 690 66 836 124 1364 221 2233 13 365 31 529 43 629 229 2306 125 1375 175 1823 102 1162 192 1975 227 2291 211 2144 187 1932 53 720
-472 22 1942 21356 209 2125 57 763 22 441 245 2452 165 1731 102 1167 208 2117 22 445 15 382 138 1490 140 1503 185 1915 217 2197 196 2008 173 1807 168 1755 229 2308 207 2113 60 789 145 1549 25 470 90 1052
-473 22 1697 18686 147 1567 132 1434 55 739 143 1535 121 1334 168 1756 14 373 207 2107 49 685 10 337 167 1746 56 752 211 2141 67 850 30 519 28 500 178 1848 110 1239 170 1772 137 1481 233 2346 225 2271
-474 22 1812 20968 243 2436 159 1673 113 1267 9 330 144 1539 20 425 87 1031 224 2258 197 2015 66 843 18 412 60 785 204 2082 179 1857 149 1583 167 1747 175 1818 205 2093 152 1613 169 1770 38 591 51 704
-475 22 1903 21175 233 2346 231 2329 232 2336 43 637 78 946 52 712 150 1595 92 1078 191 1966 137 1481 118 1312 246 2460 55 738 60 783 135 1462 197 2016 107 1206 219 2213 104 1178 245 2451 13 364 53 725
-476 22 1481 18074 88 1037 166 1736 41 611 73 904 135 1462 33 545 217 2200 78 952 83 996 222 2247 136 1474 42 628 45 653 34 554 234 2351 104 1178 167 1748 109 1223 141 1518 6 297 21 436 241 2413
-477 22 2163 23171 55 743 154 1629 90 1057 125 1373 90 1052 217 2196 250 2493 193 1987 160 1687 141 1516 190 1953 250 2494 162 1703 141 1515 65 833 157 1663 70 878 173 1800 200 2049 201 2059 228 2296 160 1689
-478 22 1762 19412 154 1631 81 977 143 1534 121 1332 12 358 201 2052 191 1967 91 1061 168 1754 166 1743 237 2379 223 2255 192 1977 205 2088 231 2323 168 1757 59 775 4 279 42 622 176 1827 35 563 13 363
-479 22 1762 19351 14 370 146 1557 142 1528 89 1050 208 2122 86 1021 124 1363 137 1479 20 425 155 1641 113 1266 103 1175 105 1191 194 1989 185 1915 223 2255 170 1772 210 2138 177 1837 21 438 82 984 86 1021
-480 22 1693 19642 182 1882 135 1459 6 301 56 751 185 1913 144 1545 60 788 57 763 99 1137 213 2165 88 1038 190 1952 181 1879 90 1055 18 412 133 1444 74 910 210 2136 223 2257 159 1674 51 708 78 947
-481 22 1969 21212 183 1893 179 1854 178 1847 227 2292 54 733 89 1048 78 951 217 2195 191 1969 136 1470 219 2221 100 1148 153 1625 26 477 48 678 140 1503 63 817 202 2064 54 735 186 1918 78 949 243 2434
-482 22 1970 22236 83 992 143 1529 136 1467 10 337 210 2136 223 2254 162 1706 47 672 173 1801 118 1311 198 2031 173 1802 147 1571 20 426 172 1798 233 2344 186 1924 205 2088 153 1622 122 1348 164 1723 150 1599
-483 22 1996 21647 14 368 139 1501 139 1497 158 1664 131 1424 68 855 241 2414 183 1889 198 2031 167 1747 219 2214 44 642 80 968 247 2469 53 725 143 1535 91 1065 161 1691 91 1068 180 1866 197 2019 243 2433
-484 22 1893 21481 61 796 67 846 171 1789 90 1060 88 1042 27 486 18 410 165 1728 114 1272 63 812 69 867 201 2052 87 1026 247 2469 49 683 222 2242 214 2169 205 2089 167 1752 184 1901 220 2224 195 2003
-485 22 1861 20066 214 2169 149 1588 201 2052 76 930 98 1130 42 621 169 1766 207 2111 62 801 199 2039 1 252 128 1396 60 788 103 1169 33 541 222 2244 209 2123 239 2399 68 854 130 1420 233 2347 116 1292
-486 22 1768 19841 2 262 48 681 119 1321 242 2427 237 2375 200 2048 69 863 135 1460 215 2182 74 914 13 367 192 1978 17 402 24 465 246 2460 77 937 194 1988 161 1695 28 498 108 1222 132 1433 212 2150
-487 22 1876 20709 221 2232 17 399 154 1630 217 2197 183 1889 57 760 120 1322 112 1253 203 2077 62 808 10 334 181 1876 192 1977 140 1509 2 264 198 2031 68 854 199 2041 180 1867 129 1408 164 1718 173 1804
-488 22 1857 21110 104 1186 26 483 127 1390 164 1722 88 1034 137 1478 168 1755 219 2213 161 1698 129 1403 171 1789 206 2101 214 2175 7 305 7 305 67 851 144 1542 91 1065 144 1546 247 2468 158 1672 217 2196
-489 22 1759 19709 173 1800 42 628 86 1018 206 2102 94 1096 63 811 96 1106 154 1629 4 278 244 2438 176 1828 134 1452 248 2477 129 1408 39 599 132 1431 32 537 148 1578 38 586 229 2307 123 1352 220 2223
-490 22 1787 19750 127 1385 137 1475 248 2482 15 378 166 1741 190 1960 136 1466 80 962 98 1129 236 2374 160 1688 232 2331 53 724 117 1303 168 1755 110 1240 209 2123 175 1818 125 1373 36 573 54 736 83 993
-491 22 1585 19411 122 1340 249 2491 57 757 177 1838 184 1899 7 312 245 2453 77 943 38 590 19 417 32 536 141 1516 188 1941 16 393 181 1873 175 1823 31 524 120 1329 66 842 163 1710 112 1251 50 698
-492 22 2049 23007 230 2318 99 1136 53 719 177 1843 26 476 65 829 159 1678 137 1478 112 1256 192 1973 65 827 168 1758 199 2041 160 1682 168 1757 156 1653 192 1970 145 1555 184 1903 144 1539 242 2421 228 2295
